"CODE","NAME","MARKET"
102120,"어보브반도체","KOSDAQ"
102210,"해덕파워웨이","KOSDAQ"
102260,"동성코퍼레이션","KOSPI"
102280,"쌍방울","KOSPI"
102460,"이연제약","KOSPI"
102710,"이엔에프테크놀로지","KOSDAQ"
102940,"코오롱생명과학","KOSDAQ"
103130,"웅진에너지","KOSPI"
103140,"풍산","KOSPI"
103230,"에스앤더블류","KOSDAQ"
103590,"일진전기","KOSPI"
104040,"대성파인텍","KOSDAQ"
104200,"NHN벅스","KOSDAQ"
104460,"동양피엔에프","KOSDAQ"
104480,"티케이케미칼","KOSDAQ"
104540,"코렌텍","KOSDAQ"
104620,"노랑풍선","KOSDAQ"
104700,"한국철강","KOSPI"
104830,"원익머트리얼즈","KOSDAQ"
105330,"케이엔더블유","KOSDAQ"
105550,"트루윈","KOSDAQ"
105560,"KB금융","KOSPI"
105630,"한세실업","KOSPI"
105740,"디케이락","KOSDAQ"
105840,"우진","KOSPI"
106080,"지투하이소닉","KOSDAQ"
106190,"하이텍팜","KOSDAQ"
106240,"파인테크닉스","KOSDAQ"
106520,"디지탈옵틱","KOSDAQ"
107590,"미원홀딩스","KOSPI"
108230,"톱텍","KOSDAQ"
108320,"실리콘웍스","KOSDAQ"
108380,"대양전기공업","KOSDAQ"
108490,"로보티즈","KOSDAQ"
108670,"LG하우시스","KOSPI"
108790,"인터파크","KOSDAQ"
108860,"셀바스AI","KOSDAQ"
109070,"컨버즈","KOSPI"
109080,"옵티시스","KOSDAQ"
109610,"에스와이패널","KOSDAQ"
109740,"디에스케이","KOSDAQ"
109820,"진매트릭스","KOSDAQ"
109860,"동일금속","KOSDAQ"
109960,"에이프로젠 H&G","KOSDAQ"
110020,"전진바이오팜","KOSDAQ"
110790,"크리스에프앤씨","KOSDAQ"
110990,"디아이티","KOSDAQ"
111110,"호전실업","KOSPI"
111710,"남화산업","KOSDAQ"
111770,"영원무역","KOSPI"
111820,"지와이커머스","KOSDAQ"
111870,"삼본정밀전자","KOSDAQ"
112040,"위메이드","KOSDAQ"
112240,"에스에프씨","KOSDAQ"
112610,"씨에스윈드","KOSPI"
113810,"디젠스","KOSDAQ"
114090,"GKL","KOSPI"
114120,"크루셜텍","KOSDAQ"
114190,"웰크론강원","KOSDAQ"
114450,"KPX생명과학","KOSDAQ"
114570,"지스마트글로벌","KOSDAQ"
114630,"우노앤컴퍼니","KOSDAQ"
114810,"아이원스","KOSDAQ"
115160,"휴맥스","KOSDAQ"
115180,"큐리언트","KOSDAQ"
115310,"인포바인","KOSDAQ"
115390,"락앤락","KOSPI"
115440,"우리넷","KOSDAQ"
115450,"지트리비앤티","KOSDAQ"
115480,"씨유메디칼","KOSDAQ"
115500,"케이씨에스","KOSDAQ"
115530,"씨엔플러스","KOSDAQ"
115570,"스타플렉스","KOSDAQ"
115610,"이미지스","KOSDAQ"
115960,"연우","KOSDAQ"
117580,"대성에너지","KOSPI"
117670,"알파홀딩스","KOSDAQ"
117730,"티로보틱스","KOSDAQ"
118000,"우리들휴브레인","KOSPI"
118990,"모트렉스","KOSDAQ"
119500,"포메탈","KOSDAQ"
119610,"인터로조","KOSDAQ"
119650,"KC코트렐","KOSPI"
119830,"아이텍반도체","KOSDAQ"
119850,"지엔씨에너지","KOSDAQ"
119860,"다나와","KOSDAQ"
120030,"조선선재","KOSPI"
120110,"코오롱인더","KOSPI"
120240,"대정화금","KOSDAQ"
121440,"골프존뉴딘홀딩스","KOSDAQ"
121600,"나노신소재","KOSDAQ"
121800,"비덴트","KOSDAQ"
121850,"코이즈","KOSDAQ"
121890,"에스디시스템","KOSDAQ"
122310,"제노레이","KOSDAQ"
122350,"삼기오토모티브","KOSDAQ"
122450,"KMH","KOSDAQ"
122640,"예스티","KOSDAQ"
122690,"서진오토모티브","KOSDAQ"
122800,"썬텍","KOSDAQ"
122870,"와이지엔터테인먼트","KOSDAQ"
122900,"아이마켓코리아","KOSPI"
122990,"와이솔","KOSDAQ"
123010,"옵토팩","KOSDAQ"
123040,"엠에스오토텍","KOSDAQ"
123100,"원익테라세미콘","KOSDAQ"
123260,"파인넥스","KOSDAQ"
123330,"제닉","KOSDAQ"
123410,"코리아에프티","KOSDAQ"
123420,"선데이토즈","KOSDAQ"
123570,"이엠넷","KOSDAQ"
123690,"한국화장품","KOSPI"
123700,"SJM","KOSPI"
123750,"알톤스포츠","KOSDAQ"
123840,"한일진공","KOSDAQ"
123860,"아나패스","KOSDAQ"
123890,"한국자산신탁","KOSPI"
124500,"아이티센","KOSDAQ"
126560,"현대에이치씨엔","KOSPI"
126600,"코프라","KOSDAQ"
126640,"화신정공","KOSDAQ"
126700,"하이비젼시스템","KOSDAQ"
126870,"뉴로스","KOSDAQ"
126880,"제이엔케이히터","KOSDAQ"
127120,"디엔에이링크","KOSDAQ"
127160,"매직마이크로","KOSDAQ"
127710,"아시아경제","KOSDAQ"
128540,"에코캡","KOSDAQ"
128660,"피제이메탈","KOSDAQ"
128820,"대성산업","KOSPI"
128940,"한미약품","KOSPI"
129260,"인터지스","KOSPI"
130500,"GH신소재","KOSDAQ"
130580,"나이스디앤비","KOSDAQ"
130660,"한전산업","KOSPI"
130740,"티피씨글로벌","KOSDAQ"
130960,"CJ E&M","KOSDAQ"
131030,"디에이치피코리아","KOSDAQ"
131090,"시큐브","KOSDAQ"
131100,"리켐","KOSDAQ"
131180,"딜리","KOSDAQ"
131220,"대한과학","KOSDAQ"
131290,"티에스이","KOSDAQ"
131370,"알서포트","KOSDAQ"
131390,"피앤이솔루션","KOSDAQ"
131400,"액트","KOSDAQ"
131760,"파인텍","KOSDAQ"
131970,"테스나","KOSDAQ"
133750,"메가엠디","KOSDAQ"
133820,"화인베스틸","KOSPI"
134060,"이퓨쳐","KOSDAQ"
134380,"미원화학","KOSPI"
134580,"디엠티","KOSDAQ"
134780,"화진","KOSDAQ"
134790,"시디즈","KOSPI"
136480,"하림","KOSDAQ"
136490,"선진","KOSPI"
136510,"쎄미시스코","KOSDAQ"
136540,"윈스","KOSDAQ"
137400,"피엔티","KOSDAQ"
137940,"넥스트아이","KOSDAQ"
137950,"제이씨케미칼","KOSDAQ"
138040,"메리츠금융지주","KOSPI"
138070,"신진에스엠","KOSDAQ"
138080,"오이솔루션","KOSDAQ"
138250,"엔에스쇼핑","KOSPI"
138360,"에이씨티","KOSDAQ"
138490,"코오롱플라스틱","KOSPI"
138580,"비즈니스온","KOSDAQ"
138610,"나이벡","KOSDAQ"
138690,"엘아이에스","KOSDAQ"
138930,"BNK금융지주","KOSPI"
139050,"데일리블록체인","KOSDAQ"
139130,"DGB금융지주","KOSPI"
139480,"이마트","KOSPI"
139670,"넥스트리밍","KOSDAQ"
140070,"서플러스글로벌","KOSDAQ"
140410,"메지온","KOSDAQ"
140520,"대창스틸","KOSDAQ"
140670,"알에스오토메이션","KOSDAQ"
140860,"파크시스템스","KOSDAQ"
140890,"트러스제7호","KOSPI"
140910,"에이리츠","KOSPI"
141000,"비아트론","KOSDAQ"
141020,"포티스","KOSDAQ"
141070,"맥스로텍","KOSDAQ"
141080,"레고켐바이오","KOSDAQ"
142210,"유니트론텍","KOSDAQ"
142280,"녹십자엠에스","KOSDAQ"
142760,"바이오리더스","KOSDAQ"
143160,"아이디스","KOSDAQ"
143210,"핸즈코퍼레이션","KOSPI"
143240,"사람인에이치알","KOSDAQ"
143540,"영우디에스피","KOSDAQ"
144510,"녹십자랩셀","KOSDAQ"
144620,"코오롱머티리얼","KOSPI"
144960,"뉴파워프라즈마","KOSDAQ"
145020,"휴젤","KOSDAQ"
145210,"세화아이엠씨","KOSPI"
145270,"케이탑리츠","KOSPI"
145720,"덴티움","KOSPI"
145990,"삼양사","KOSPI"
147760,"마이크로프랜드","KOSDAQ"
147830,"제룡산업","KOSDAQ"
148140,"비디아이","KOSDAQ"
148250,"알엔투테크놀로지","KOSDAQ"
149940,"모다","KOSDAQ"
149950,"아바텍","KOSDAQ"
149980,"하이로닉","KOSDAQ"
150840,"인트로메딕","KOSDAQ"
150900,"파수닷컴","KOSDAQ"
151860,"KG ETS","KOSDAQ"
151910,"나노스","KOSDAQ"
152180,"TIGER 생활필수품","KOSPI"
152330,"코리아오토글라스","KOSPI"
152550,"한국ANKOR유전","KOSPI"
153360,"하이골드3호","KOSPI"
153460,"네이블","KOSDAQ"
153490,"우리이앤엘","KOSDAQ"
153710,"옵티팜","KOSDAQ"
154030,"아시아종묘","KOSDAQ"
154040,"솔루에타","KOSDAQ"
155650,"와이엠씨","KOSDAQ"
155660,"DSR","KOSPI"
155900,"바다로19호","KOSPI"
155960,"지디","KOSDAQ"
156100,"엘앤케이바이오","KOSDAQ"
157510,"TIGER 자동차","KOSPI"
157520,"TIGER 화학","KOSPI"
158310,"인터불스","KOSDAQ"
159580,"제로투세븐","KOSDAQ"
159650,"하이골드8호","KOSPI"
159910,"스킨앤스킨","KOSDAQ"
160550,"NEW","KOSDAQ"
160600,"에스엔텍","KOSDAQ"
160980,"싸이맥스","KOSDAQ"
161000,"애경유화","KOSPI"
161390,"한국타이어","KOSPI"
161570,"THE MIDONG","KOSDAQ"
161580,"필옵틱스","KOSDAQ"
161890,"한국콜마","KOSPI"
163560,"동일고무벨트","KOSPI"
166090,"하나머티리얼즈","KOSDAQ"
166480,"코아스템","KOSDAQ"
168330,"내츄럴엔도텍","KOSDAQ"
168490,"한국패러랠","KOSPI"
170030,"현대공업","KOSDAQ"
170790,"파이오링크","KOSDAQ"
170900,"동아에스티","KOSPI"
170920,"엘티씨","KOSDAQ"
171010,"램테크놀러지","KOSDAQ"
171090,"선익시스템","KOSDAQ"
171120,"라이온켐텍","KOSDAQ"
172580,"하이골드12호","KOSPI"
173130,"오파스넷","KOSDAQ"
173940,"에프엔씨엔터","KOSDAQ"
174880,"장원테크","KOSDAQ"
174900,"앱클론","KOSDAQ"
175140,"인포마크","KOSDAQ"
175250,"아이큐어","KOSDAQ"
175330,"JB금융지주","KOSPI"
176440,"에이치엔티","KOSDAQ"
177350,"베셀","KOSDAQ"
177830,"파버나인","KOSDAQ"
178320,"서진시스템","KOSDAQ"
178780,"유테크","KOSDAQ"
178920,"SKC코오롱PI","KOSDAQ"
179290,"엠아이텍","KOSDAQ"
179900,"유티아이","KOSDAQ"
180400,"캔서롭","KOSDAQ"
180640,"한진칼","KOSPI"
181340,"이즈미디어","KOSDAQ"
181710,"NHN엔터테인먼트","KOSPI"
182360,"큐브엔터","KOSDAQ"
182400,"에이티젠","KOSDAQ"
182690,"테라셈","KOSDAQ"
183190,"아세아시멘트","KOSPI"
183300,"코미코","KOSDAQ"
183490,"엔지켐생명과학","KOSDAQ"
184230,"SGA솔루션즈","KOSDAQ"
185490,"아이진","KOSDAQ"
185750,"종근당","KOSPI"
187220,"디티앤씨","KOSDAQ"
187270,"신화콘텍","KOSDAQ"
187420,"제노포커스","KOSDAQ"
187790,"나노","KOSDAQ"
187870,"디바이스이엔지","KOSDAQ"
189300,"인텔리안테크","KOSDAQ"
189690,"포시에스","KOSDAQ"
189860,"서전기전","KOSDAQ"
189980,"흥국에프엔비","KOSDAQ"
190510,"나무가","KOSDAQ"
191410,"육일씨엔에쓰","KOSDAQ"
191420,"테고사이언스","KOSDAQ"
192080,"더블유게임즈","KOSDAQ"
192080,"더블유게임즈","KOSPI"
192250,"케이사인","KOSDAQ"
192390,"윈하이텍","KOSDAQ"
192400,"쿠쿠홀딩스","KOSPI"
192410,"감마누","KOSDAQ"
192440,"슈피겐코리아","KOSDAQ"
192530,"광주은행","KOSPI"
192650,"드림텍","KOSPI"
192820,"코스맥스","KOSPI"
193250,"와이제이엠게임즈","KOSDAQ"
194370,"제이에스코퍼레이션","KOSPI"
194480,"데브시스터즈","KOSDAQ"
194510,"파티게임즈","KOSDAQ"
194610,"우성아이비","KOSDAQ"
194700,"노바렉스","KOSDAQ"
195440,"퓨전데이타","KOSDAQ"
195870,"해성디에스","KOSPI"
195990,"유지인트","KOSDAQ"
196170,"알테오젠","KOSDAQ"
196300,"애니젠","KOSDAQ"
196450,"텔루스","KOSDAQ"
196490,"디에이테크놀로지","KOSDAQ"
196700,"웹스","KOSDAQ"
197140,"디지캡","KOSDAQ"
197210,"리드","KOSDAQ"
198440,"고려시멘트","KOSDAQ"
200130,"콜마비앤에이치","KOSDAQ"
200230,"텔콘RF제약","KOSDAQ"
200470,"하이셈","KOSDAQ"
200670,"휴메딕스","KOSDAQ"
200710,"에이디테크놀로지","KOSDAQ"
200780,"비씨월드제약","KOSDAQ"
200880,"서연이화","KOSPI"
201490,"미투온","KOSDAQ"
203450,"유니온커뮤니티","KOSDAQ"
203650,"드림시큐리티","KOSDAQ"
203690,"프로스테믹스","KOSDAQ"
204020,"엠코르셋","KOSDAQ"
204210,"모두투어리츠","KOSPI"
204320,"만도","KOSPI"
204620,"글로벌텍스프리","KOSDAQ"
204630,"화이브라더스코리아","KOSDAQ"
204650,"케이티비스팩1호","KOSDAQ"
204840,"지엘팜텍","KOSDAQ"
204990,"현성바이탈","KOSDAQ"
205100,"엑셈","KOSDAQ"
205470,"휴마시스","KOSDAQ"
205500,"액션스퀘어","KOSDAQ"
206400,"엔터메이트","KOSDAQ"
206560,"덱스터","KOSDAQ"
206640,"바디텍메드","KOSDAQ"
206650,"유바이오로직스","KOSDAQ"
206660,"골든브릿지제2호스팩","KOSDAQ"
207720,"엔에이치SL스팩","KOSDAQ"
207760,"미스터블루","KOSDAQ"
207930,"SK1호스팩","KOSDAQ"
207940,"삼성바이오로직스","KOSPI"
208140,"정다운","KOSDAQ"
208340,"파멥신","KOSDAQ"
208350,"지란지교시큐리티","KOSDAQ"
208370,"셀바스헬스케어","KOSDAQ"
208640,"썸에이지","KOSDAQ"
208710,"바이오로그디바이스","KOSDAQ"
208860,"엔지스테크널러지","KOSDAQ"
208870,"하나머스트3호스팩","KOSDAQ"
210540,"디와이파워","KOSPI"
210980,"SK디앤디","KOSPI"
211270,"AP위성","KOSDAQ"
212560,"네오오토","KOSDAQ"
213090,"미래테크놀로지","KOSDAQ"
213420,"덕산네오룩스","KOSDAQ"
213500,"한솔제지","KOSPI"
214150,"클래시스","KOSDAQ"
214180,"민앤지","KOSDAQ"
214270,"퓨쳐스트림네트웍스","KOSDAQ"
214310,"세미콘라이트","KOSDAQ"
214320,"이노션","KOSPI"
214330,"금호에이치티","KOSPI"
214370,"케어젠","KOSDAQ"
214390,"경보제약","KOSPI"
214420,"토니모리","KOSPI"
214430,"아이쓰리시스템","KOSDAQ"
214450,"파마리서치프로덕트","KOSDAQ"
214680,"디알텍","KOSDAQ"
214870,"에치디프로","KOSDAQ"
215000,"골프존","KOSDAQ"
215090,"한컴유니맥스","KOSDAQ"
215100,"로보로보","KOSDAQ"
215200,"메가스터디교육","KOSDAQ"
215360,"우리산업","KOSDAQ"
215380,"우정바이오","KOSDAQ"
215480,"토박스코리아","KOSDAQ"
215580,"대우스팩3호","KOSDAQ"
215600,"신라젠","KOSDAQ"
215750,"미래에셋제3호스팩","KOSDAQ"
215790,"이노인스트루먼트","KOSDAQ"
216050,"인크로스","KOSDAQ"
217190,"제너셈","KOSDAQ"
217270,"넵튠","KOSDAQ"
217330,"싸이토젠","KOSDAQ"
217480,"에스디생명공학","KOSDAQ"
217500,"러셀","KOSDAQ"
217600,"켐온","KOSDAQ"
217620,"디딤","KOSDAQ"
217730,"강스템바이오텍","KOSDAQ"
217810,"엔에이치스팩7호","KOSDAQ"
217820,"엔에스","KOSDAQ"
218150,"미래생명자원","KOSDAQ"
218410,"RFHIC","KOSDAQ"
218710,"키움스팩3호","KOSDAQ"
219130,"타이거일렉","KOSDAQ"
219420,"링크제니시스","KOSDAQ"
219550,"MP한강","KOSDAQ"
219580,"골든브릿지제3호스팩","KOSDAQ"
219750,"지티지웰니스","KOSDAQ"
219860,"한화에이스스팩2호","KOSDAQ"
219960,"유안타제2호스팩","KOSDAQ"
220100,"퓨쳐켐","KOSDAQ"
220180,"핸디소프트","KOSDAQ"
220260,"켐트로스","KOSDAQ"
220630,"해마로푸드서비스","KOSDAQ"
221200,"유진스팩3호","KOSDAQ"
221610,"한솔씨앤피","KOSDAQ"
221840,"하이즈항공","KOSDAQ"
221950,"케이비드림3호스팩","KOSDAQ"
221980,"케이디켐","KOSDAQ"
222040,"뉴트리바이오텍","KOSDAQ"
222080,"씨아이에스","KOSDAQ"
222110,"팬젠","KOSDAQ"
222390,"케이비제8호스팩","KOSDAQ"
222420,"쎄노텍","KOSDAQ"
222800,"심텍","KOSDAQ"
222810,"한류AI센터","KOSDAQ"
222980,"한국맥널티","KOSDAQ"
223040,"교보5호스팩","KOSDAQ"
223310,"이에스브이","KOSDAQ"
224060,"코디엠","KOSDAQ"
224110,"에이텍티앤","KOSDAQ"
225190,"삼양옵틱스","KOSDAQ"
225330,"씨엠에스에듀","KOSDAQ"
225430,"케이엠제약","KOSDAQ"
225440,"이베스트스팩3호","KOSDAQ"
225530,"보광산업","KOSDAQ"
225570,"넷게임즈","KOSDAQ"
225590,"패션플랫폼","KOSDAQ"
225650,"쿠첸","KOSDAQ"
226320,"잇츠한불","KOSPI"
226340,"본느","KOSDAQ"
226350,"아이엠텍","KOSDAQ"
226360,"이엑스티","KOSDAQ"
226400,"오스테오닉","KOSDAQ"
226440,"한송네오텍","KOSDAQ"
226850,"키움스팩4호","KOSDAQ"
226950,"올릭스","KOSDAQ"
227100,"디자인","KOSDAQ"
227610,"아우딘퓨쳐스","KOSDAQ"
227840,"현대코퍼레이션홀딩스","KOSPI"
227950,"마이크로텍","KOSDAQ"
228340,"동양파일","KOSDAQ"
228850,"레이언스","KOSDAQ"
229640,"LS전선아시아","KOSPI"
230240,"에치에프알","KOSDAQ"
230360,"에코마케팅","KOSDAQ"
230490,"동부제4호스팩","KOSDAQ"
230980,"솔트웍스","KOSDAQ"
232140,"와이아이케이","KOSDAQ"
232270,"케이비제9호스팩","KOSDAQ"
232330,"SK3호스팩","KOSDAQ"
234080,"JW생명과학","KOSPI"
234100,"세원","KOSDAQ"
234300,"에스트래픽","KOSDAQ"
234920,"자이글","KOSDAQ"
235010,"하이에이아이1호스팩","KOSDAQ"
236200,"슈프리마","KOSDAQ"
237690,"에스티팜","KOSDAQ"
237750,"피앤씨테크","KOSDAQ"
237880,"클리오","KOSDAQ"
238090,"앤디포스","KOSDAQ"
238120,"로고스바이오","KOSDAQ"
238200,"비피도","KOSDAQ"
238490,"힘스","KOSDAQ"
239340,"미래에셋제5호스팩","KOSDAQ"
239610,"에이치엘사이언스","KOSDAQ"
240540,"한국4호스팩","KOSDAQ"
240810,"원익IPS","KOSDAQ"
241520,"DSC인베스트먼트","KOSDAQ"
241560,"두산밥캣","KOSPI"
241590,"화승엔터프라이즈","KOSPI"
241690,"유니테크노","KOSDAQ"
241710,"코스메카코리아","KOSDAQ"
241770,"메카로","KOSDAQ"
241790,"오션브릿지","KOSDAQ"
241820,"피씨엘","KOSDAQ"
242040,"나무기술","KOSDAQ"
243070,"휴온스","KOSDAQ"
243840,"신흥에스이씨","KOSDAQ"
245620,"EDGC","KOSDAQ"
246690,"티에스인베스트먼트","KOSDAQ"
246710,"티앤알바이오팹","KOSDAQ"
246720,"아스타","KOSDAQ"
246960,"이노테라피","KOSDAQ"
247540,"에코프로비엠","KOSDAQ"
248170,"샘표식품","KOSPI"
249420,"일동제약","KOSPI"
250000,"보라티알","KOSDAQ"
250060,"모비스","KOSDAQ"
250930,"케이비제10호스팩","KOSDAQ"
251270,"넷마블","KOSPI"
251370,"와이엠티","KOSDAQ"
251630,"브이원텍","KOSDAQ"
252500,"세화피앤씨","KOSDAQ"
253450,"스튜디오드래곤","KOSDAQ"
253590,"네오셈","KOSDAQ"
254120,"IBKS제5호스팩","KOSDAQ"
255220,"SG","KOSDAQ"
255440,"야스","KOSDAQ"
256630,"엔에이치스팩10호","KOSDAQ"
256840,"엔에이치스팩11호","KOSDAQ"
256940,"케이피에스","KOSDAQ"
257370,"명성티엔에스","KOSDAQ"
257730,"신한제3호스팩","KOSDAQ"
258610,"이더블유케이","KOSDAQ"
258790,"케이비제11호스팩","KOSDAQ"
258830,"세종메디칼","KOSDAQ"
259630,"엠플러스","KOSDAQ"
260660,"알리코제약","KOSDAQ"
260930,"씨티케이코스메틱스","KOSDAQ"
261200,"하나금융9호스팩","KOSDAQ"
262830,"대신밸런스제4호스팩","KOSDAQ"
263020,"디케이앤디","KOSDAQ"
263050,"유틸렉스","KOSDAQ"
263540,"샘코","KOSDAQ"
263600,"덕우전자","KOSDAQ"
263690,"디알젬","KOSDAQ"
263700,"케어랩스","KOSDAQ"
263720,"디앤씨미디어","KOSDAQ"
263750,"펄어비스","KOSDAQ"
263770,"유에스티","KOSDAQ"
263800,"데이타솔루션","KOSDAQ"
263810,"상신전자","KOSDAQ"
263860,"지니언스","KOSDAQ"
263920,"에스엔피월드","KOSDAQ"
264290,"한화에이스스팩3호","KOSDAQ"
264450,"유비쿼스","KOSDAQ"
264660,"씨앤지하이테크","KOSDAQ"
264850,"IBKS제6호스팩","KOSDAQ"
264900,"크라운제과","KOSPI"
265480,"미래에셋대우스팩1호","KOSDAQ"
265520,"AP시스템","KOSDAQ"
265560,"영화테크","KOSDAQ"
265920,"한화수성스팩","KOSDAQ"
267250,"현대중공업지주","KOSPI"
267260,"현대일렉트릭","KOSPI"
267270,"현대건설기계","KOSPI"
267290,"경동도시가스","KOSPI"
267320,"교보7호스팩","KOSDAQ"
267790,"배럴","KOSDAQ"
267850,"아시아나IDT","KOSPI"
267980,"매일유업","KOSDAQ"
268280,"미원에스씨","KOSPI"
268600,"셀리버리","KOSDAQ"
269620,"시스웍","KOSDAQ"
270520,"하나금융10호스팩","KOSDAQ"
270870,"뉴트리","KOSDAQ"
271560,"오리온","KOSPI"
271740,"한국제5호스팩","KOSDAQ"
271980,"제일약품","KOSPI"
272290,"이녹스첨단소재","KOSDAQ"
272450,"진에어","KOSPI"
272550,"삼양패키징","KOSPI"
273060,"엔에이치스팩12호","KOSDAQ"
275630,"에스에스알","KOSDAQ"
276920,"IBKS제7호스팩","KOSDAQ"
277070,"린드먼아시아","KOSDAQ"
277410,"인산가","KOSDAQ"
277480,"신한제4호스팩","KOSDAQ"
278280,"천보","KOSDAQ"
279410,"한화에이스스팩4호","KOSDAQ"
280360,"롯데제과","KOSPI"
281410,"한국제6호스팩","KOSDAQ"
281740,"동부스팩5호","KOSDAQ"
281820,"케이씨텍","KOSPI"
282330,"BGF리테일","KOSPI"
282690,"동아타이어","KOSPI"
284620,"하나금융11호스팩","KOSDAQ"
284740,"쿠쿠홈시스","KOSPI"
285130,"SK케미칼","KOSPI"
285490,"노바텍","KOSDAQ"
286940,"롯데정보통신","KOSPI"
287410,"유안타제3호스팩","KOSDAQ"
288620,"에스퓨얼셀","KOSDAQ"
289080,"SV인베스트먼트","KOSDAQ"
290120,"대유에이피","KOSDAQ"
290270,"휴네시온","KOSDAQ"
290380,"대유","KOSDAQ"
290550,"디케이티","KOSDAQ"
290650,"엘앤씨바이오","KOSDAQ"
290660,"네오펙트","KOSDAQ"
290670,"대보마그네틱","KOSDAQ"
290720,"푸드나무","KOSDAQ"
290740,"액트로","KOSDAQ"
291210,"한국제7호스팩","KOSDAQ"
291230,"삼성스팩2호","KOSDAQ"
293480,"하나제약","KOSPI"
293580,"나우아이비캐피탈","KOSDAQ"
293940,"신한알파리츠","KOSPI"
294870,"HDC현대산업개발","KOSPI"
297570,"IBKS제9호스팩","KOSDAQ"
298000,"효성화학","KOSPI"
298020,"효성티앤씨","KOSPI"
298040,"효성중공업","KOSPI"
298050,"효성첨단소재","KOSPI"
298380,"에이비엘바이오","KOSDAQ"
298690,"에어부산","KOSPI"
299170,"IBKS제10호스팩","KOSDAQ"
299660,"셀리드","KOSDAQ"
299900,"위지윅스튜디오","KOSDAQ"
299910,"베스파","KOSDAQ"
300720,"한일시멘트","KOSPI"
302430,"이노메트리","KOSDAQ"
303030,"대신밸런스제5호스팩","KOSDAQ"
306200,"세아제강","KOSPI"
306620,"DB금융스팩6호","KOSDAQ"
307070,"SK4호스팩","KOSDAQ"
307160,"하나머스트제6호스팩","KOSDAQ"
307180,"신영스팩4호","KOSDAQ"
307280,"교보8호스팩","KOSDAQ"
307750,"대신밸런스제6호스팩","KOSDAQ"
307870,"골든브릿지이안5호","KOSDAQ"
309930,"삼성머스트스팩3호","KOSDAQ"
310200,"미래에셋대우스팩2호","KOSDAQ"
310840,"엔에이치스팩13호","KOSDAQ"
310870,"한국제8호스팩","KOSDAQ"
311270,"키움제5호스팩","KOSDAQ"
313750,"유안타제4호스팩","KOSDAQ"
316140,"우리금융지주","KOSPI"
900040,"차이나그레이트","KOSDAQ"
900050,"중국원양자원","KOSPI"
900070,"글로벌에스엠","KOSDAQ"
900080,"에스앤씨엔진그룹","KOSDAQ"
900090,"차이나하오란","KOSDAQ"
900100,"뉴프라이드","KOSDAQ"
900110,"이스트아시아홀딩스","KOSDAQ"
900120,"씨케이에이치","KOSDAQ"
900130,"웨이포트","KOSDAQ"
900140,"엘브이엠씨홀딩스","KOSPI"
900180,"완리","KOSDAQ"
900250,"크리스탈신소재","KOSDAQ"
900260,"로스웰","KOSDAQ"
900270,"헝셩그룹","KOSDAQ"
900280,"골든센츄리","KOSDAQ"
900290,"GRT","KOSDAQ"
900300,"오가닉티코스메틱","KOSDAQ"
900310,"컬러레이","KOSDAQ"
900340,"윙입푸드","KOSDAQ"
950110,"SBI핀테크솔루션즈","KOSDAQ"
950130,"엑세스바이오","KOSDAQ"
950140,"잉글우드랩","KOSDAQ"
950160,"코오롱티슈진","KOSDAQ"
950170,"JTC","KOSDAQ"
317030,"케이비17호스팩","KOSDAQ"
228760,"지노믹트리","KOSDAQ"
307950,"현대오토에버","KOSPI"
125210,"아모그린텍","KOSDAQ"
317240,"하이제4호스팩","KOSDAQ"
317320,"한화에스비아이스팩","KOSDAQ"
950180,"SNK","KOSDAQ"
319400,"엔에이치스팩14호","KOSDAQ"
319660,"피에스케이","KOSDAQ"
307930,"컴퍼니케이","KOSDAQ"
253840,"수젠텍","KOSDAQ"
3670,"포스코케미칼","KOSPI"
321260,"유진스팩4호","KOSDAQ"
322780,"DB금융스팩7호","KOSDAQ"
305090,"마이크로디지탈","KOSDAQ"
308100,"까스텔바쟉","KOSDAQ"
293780,"압타바이오","KOSDAQ"
323230,"신한제5호스팩","KOSDAQ"
323940,"케이비제18호스팩","KOSDAQ"
323280,"신영스팩5호","KOSDAQ"
312610,"에이에프더블류","KOSDAQ"
